opco,dbTechnology,hostName,variant,tenatnId,dbType,dbVersion,memberStatus,clusterName,port,instanceType,databseRole,isClustered,patchCompliance,env,physMemory,totalCPUs,dbSizeMB,encAtRest,encTechnique,backupMethod,isExternalFacing,sslEnabled,databaseTier,auditCompliance,isDBaaS,dbaasVendor,lastChangeDate
"MARSH","mongo","ip-10-237-105-219.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_ppm_uat01.ip-10-237-105-219.ec2.internal.27012","traditional","4.4.8","Active","rs_nam_aws_ppm_uat01","27012","mongo.rs","SECONDARY","Yes","No","uat","66548318208","8","11412.35546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-91-29.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_ppm_uat01.ip-10-237-91-29.ec2.internal.27012","traditional","4.4.8","Active","rs_nam_aws_ppm_uat01","27012","mongo.rs","SECONDARY","Yes","No","uat","66548318208","8","11412.35546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-132-137.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_dev02.ip-10-237-132-137.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_dev02","27012","mongo.rs","SECONDARY","Yes","No","dev","16346611712","2","80.6640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-141-117.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_dev02.ip-10-237-141-117.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_dev02","27012","mongo.rs","PRIMARY","Yes","No","dev","16346611712","2","80.6640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-149-130.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_dev02.ip-10-237-149-130.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_dev02","27012","mongo.rs","SECONDARY","Yes","No","dev","16346537984","2","80.6640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-74-76.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_stg02.ip-10-237-74-76.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_stg02","27012","mongo.rs","PRIMARY","Yes","No","uat","33080508416","4","71.91796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-105-75.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_stg02.ip-10-237-105-75.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_stg02","27012","mongo.rs","SECONDARY","Yes","No","uat","33080516608","4","71.91796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-90-22.ec2.internal","Enterprise","mongo.rs.rs_nam_aws_stg02.ip-10-237-90-22.ec2.internal.27012","traditional","4.4.6","Active","rs_nam_aws_stg02","27012","mongo.rs","SECONDARY","Yes","No","uat","33080516608","4","71.91796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0097","Enterprise","mongo.rs.rep_opsmgr-admdb.usdf24v0097.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","PRIMARY","Yes","No","prod","33547898880","4","5358.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0096","Enterprise","mongo.rs.rep_opsmgr-admdb.usdf24v0096.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","prod","33547907072","4","5358.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0098","Enterprise","mongo.rs.rep_opsmgr-admdb.usdf24v0098.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","prod","33547792384","4","5358.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-132-28.ec2.internal","Enterprise","mongo.standalone.ip-10-237-132-28.ec2.internal.27016","traditional","4.0.26","Active","ip-10-237-132-28.ec2.internal.27016","27016","mongo.standalone","PRIMARY","No","No","dev","33080516608","4","20476.7734375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf23v0839","Enterprise","mongo.rs.dldevreplset.usdf23v0839.27017","traditional","4.0.25","Active","dldevreplset","27017","mongo.rs","PRIMARY","Yes","No","dev","33547907072","6","289845.4921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-104-222.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-104-222.ec2.internal.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","SECONDARY","Yes","No","uat","33080508416","4","38618.39453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-72-193.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-72-193.ec2.internal.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","PRIMARY","Yes","No","uat","33080516608","4","38618.39453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-89-107.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-89-107.ec2.internal.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","SECONDARY","Yes","No","uat","33080516608","4","38618.39453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-132-28.ec2.internal","Enterprise","mongo.standalone.ip-10-237-132-28.ec2.internal.27015","traditional","4.0.26","Active","ip-10-237-132-28.ec2.internal.27015","27015","mongo.standalone","PRIMARY","No","No","dev","33080516608","4","3934.140625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-40-29.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-40-29.ec2.internal.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","prod","33080516608","4","7294.55859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-24-62.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-24-62.ec2.internal.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","PRIMARY","Yes","No","prod","33080516608","4","7294.55859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-11-24.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-11-24.ec2.internal.27015","traditional","4.0.25","Active","rep_opsmgr-admdb","27015","mongo.rs","(not reachable/healthy)","Yes","No","prod","33080508416","4","7294.55859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0096","Enterprise","mongo.rs.rep_opsmgr-backupdb.usdf24v0096.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","SECONDARY","Yes","No","prod","33547907072","4","93543.94921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0097","Enterprise","mongo.rs.rep_opsmgr-backupdb.usdf24v0097.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","SECONDARY","Yes","No","prod","33547898880","4","93543.94921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","usdf24v0098","Enterprise","mongo.rs.rep_opsmgr-backupdb.usdf24v0098.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","PRIMARY","Yes","No","prod","33547792384","4","93543.94921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-104-222.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-104-222.ec2.internal.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","uat","33080508416","4","6090.453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-72-193.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-72-193.ec2.internal.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","PRIMARY","Yes","No","uat","33080516608","4","6090.453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-89-107.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-admdb.ip-10-237-89-107.ec2.internal.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","uat","33080516608","4","6090.453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-40-29.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-40-29.ec2.internal.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","SECONDARY","Yes","No","prod","33080516608","4","505975.01953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-24-62.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-24-62.ec2.internal.27016","traditional","4.0.26","Active","rep_opsmgr-backupdb","27016","mongo.rs","PRIMARY","Yes","No","prod","33080516608","4","505975.01953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ip-10-237-11-24.ec2.internal","Enterprise","mongo.rs.rep_opsmgr-backupdb.ip-10-237-11-24.ec2.internal.27016","traditional","4.0.25","Active","rep_opsmgr-backupdb","27016","mongo.rs","(not reachable/healthy)","Yes","No","prod","33080508416","4","505975.01953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPWIN163.ip-10-236-132-243.ec2.internal.27163","traditional","4.0.12","Active","REPWIN163","27163","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","69.24609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPWIN163.ip-10-236-149-29.ec2.internal.27163","traditional","4.0.12","Active","REPWIN163","27163","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","69.24609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPWIN163.ip-10-236-141-232.ec2.internal.27163","traditional","4.0.12","Active","REPWIN163","27163","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","69.24609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ausy21v0047","Enterprise","mongo.rs.rep_opsmgr-admdb.ausy21v0047.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","PRIMARY","Yes","No","prod","33547907072","2","3797.1015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","ausy21v0048","Enterprise","mongo.rs.rep_opsmgr-admdb.ausy21v0048.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","prod","33547907072","2","3797.1015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MARSH","mongo","aume22v0001","Enterprise","mongo.rs.rep_opsmgr-admdb.aume22v0001.27015","traditional","4.0.26","Active","rep_opsmgr-admdb","27015","mongo.rs","SECONDARY","Yes","No","prod","33547907072","2","3797.1015625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPHLTHSTR.ip-10-236-132-243.ec2.internal.27153","traditional","4.0.12","Active","REPHLTHSTR","27153","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","140.42578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPHLTHSTR.ip-10-236-149-29.ec2.internal.27153","traditional","4.0.12","Active","REPHLTHSTR","27153","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","140.42578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPHLTHSTR.ip-10-236-141-232.ec2.internal.27153","traditional","4.0.12","Active","REPHLTHSTR","27153","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","140.42578125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0382","Enterprise","mongo.rs.dlprodreplset.usdf21v0382.27017","traditional","4.0.25","Active","dlprodreplset","27017","mongo.rs","PRIMARY","Yes","No","prod","33547907072","6","870411.90625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0383","Enterprise","mongo.rs.dlprodreplset.usdf21v0383.27017","traditional","4.0.25","Active","dlprodreplset","27017","mongo.rs","SECONDARY","Yes","No","prod","33547907072","6","870411.90625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0385","Enterprise","mongo.rs.dlprodreplset.usdf21v0385.27017","traditional","4.0.25","Active","dlprodreplset","27017","mongo.rs","SECONDARY","Yes","No","prod","33547907072","6","870411.90625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMDO155.ip-10-236-132-243.ec2.internal.27155","traditional","4.0.12","Active","REPMDO155","27155","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1394.58984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMDO155.ip-10-236-149-29.ec2.internal.27155","traditional","4.0.12","Active","REPMDO155","27155","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1394.58984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMDO155.ip-10-236-141-232.ec2.internal.27155","traditional","4.0.12","Active","REPMDO155","27155","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","1394.58984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPWIN161.ip-10-236-132-243.ec2.internal.27161","traditional","4.0.12","Active","REPWIN161","27161","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","800.0546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPWIN161.ip-10-236-149-29.ec2.internal.27161","traditional","4.0.12","Active","REPWIN161","27161","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","800.0546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPWIN161.ip-10-236-141-232.ec2.internal.27161","traditional","4.0.12","Active","REPWIN161","27161","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","800.0546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0373","Enterprise","mongo.rs.datalakeappdb-rs.usdf21v0373.27017","traditional","4.2.14","Active","datalakeappdb-rs","27017","mongo.rs","SECONDARY","Yes","No","prod","33547907072","4","20500.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0374","Enterprise","mongo.rs.datalakeappdb-rs.usdf21v0374.27017","traditional","4.2.14","Active","datalakeappdb-rs","27017","mongo.rs","PRIMARY","Yes","No","prod","33547907072","4","20500.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MGTI","mongo","usdf21v0377","Enterprise","mongo.rs.datalakeappdb-rs.usdf21v0377.27017","traditional","4.2.14","Active","datalakeappdb-rs","27017","mongo.rs","SECONDARY","Yes","No","prod","33547907072","4","20500.83984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMDO156.ip-10-236-132-243.ec2.internal.27156","traditional","4.0.12","Active","REPMDO156","27156","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","258.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMDO156.ip-10-236-149-29.ec2.internal.27156","traditional","4.0.12","Active","REPMDO156","27156","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","258.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMDO156.ip-10-236-141-232.ec2.internal.27156","traditional","4.0.12","Active","REPMDO156","27156","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","258.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPBACKUPTEST.ip-10-236-132-243.ec2.internal.28075","traditional","4.2.6","Active","REPBACKUPTEST","28075","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","32.45703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPBACKUPTEST.ip-10-236-149-29.ec2.internal.28075","traditional","4.2.6","Active","REPBACKUPTEST","28075","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","32.45703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPBACKUPTEST.ip-10-236-141-232.ec2.internal.28075","traditional","4.2.6","Active","REPBACKUPTEST","28075","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","32.45703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPBELONGREWARDS173.ip-10-236-132-243.ec2.internal.27173","traditional","4.0.12","Active","REPBELONGREWARDS173","27173","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","44.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPBELONGREWARDS173.ip-10-236-149-29.ec2.internal.27173","traditional","4.0.12","Active","REPBELONGREWARDS173","27173","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","44.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPBELONGREWARDS173.ip-10-236-141-232.ec2.internal.27173","traditional","4.0.12","Active","REPBELONGREWARDS173","27173","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","44.5546875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPDBD158.ip-10-236-132-243.ec2.internal.27158","traditional","4.0.12","Active","REPDBD158","27158","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","493.23046875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPDBD158.ip-10-236-149-29.ec2.internal.27158","traditional","4.0.12","Active","REPDBD158","27158","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","493.23046875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
